,fit_time,batch_size,hidden_layers,learning_rate,n_weights,test_score,rank,actual_weights
28,12.257007741928101,16,1,0.01,1000,4.318474289277674e-08,208,1000
29,17.388877630233765,16,1,0.01,3000,3.0859436392916e-07,263,3001
30,17.944192743301393,16,1,0.01,6000,1.349786394655439e-07,238,6001
31,23.91382179260254,16,1,0.01,10000,9.002978664796047e-08,230,10000
32,30.526729536056518,16,1,0.01,30000,2.1220977473035418e-07,251,30001
33,16.695333576202394,16,1,0.005,10,0.022814819240375074,530,10
34,13.815837955474853,16,1,0.005,30,0.00803326264685893,486,31
35,27.465520477294923,16,1,0.005,60,6.968928801143193e-06,331,61
36,9.435956001281738,16,1,0.005,100,2.666102886905719e-05,381,100
37,10.724108171463012,16,1,0.005,300,7.476516103110953e-07,292,301
38,15.0377685546875,16,1,0.005,600,3.172939671003405e-08,198,601
39,16.592010402679442,16,1,0.005,1000,6.462052279943009e-08,222,1000
40,19.781875324249267,16,1,0.005,3000,2.8327056122989803e-08,194,3001
41,18.64751100540161,16,1,0.005,6000,1.521612267296746e-08,168,6001
42,28.918232870101928,16,1,0.005,10000,2.519088289076876e-08,186,10000
43,41.25592975616455,16,1,0.005,30000,3.411777429462859e-08,199,30001
44,20.77964859008789,16,1,0.001,10,0.007821291778236627,484,10
45,14.584780168533324,16,1,0.001,30,0.0031931815727148207,457,31
46,15.616819143295288,16,1,0.001,60,7.230182400235208e-05,414,61
47,25.441932964324952,16,1,0.001,100,5.1640374294947835e-06,323,100
48,15.980047369003296,16,1,0.001,300,5.008214841950575e-07,284,301
49,15.328191423416138,16,1,0.001,600,1.1556911694299288e-07,235,601
