Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
300,1.588e-03,1,0.01,512,20,1.6697858572006226,39
300,5.817e-02,1,0.001,512,20,1.447131097316742,163
300,7.861e-02,1,0.0001,512,20,1.4354126453399658,192
300,1.748e-02,2,0.1,512,20,1.520933747291565,74
300,3.038e-02,2,0.01,512,20,1.5845134258270264,92
300,5.820e-02,2,0.001,512,20,2.476628839969635,164
300,7.550e-02,2,0.0001,512,20,2.670111358165741,191
300,3.157e-02,3,0.1,512,20,2.2420060634613037,105
300,3.368e-02,3,0.01,512,20,2.124819815158844,115
300,6.118e-02,3,0.001,512,20,1.8390833735466003,173
300,5.974e-02,3,0.0001,512,20,1.8293594121932983,168
300,6.532e-05,1,0.1,512,50,2.3330134749412537,8
300,1.627e-04,1,0.01,512,50,2.1761814951896667,22
300,2.001e-02,1,0.001,512,50,2.665125250816345,85
300,6.079e-02,1,0.0001,512,50,2.9446271657943726,171
300,4.673e-02,2,0.1,512,50,2.6035388708114624,140
300,1.425e-02,2,0.01,512,50,2.514278769493103,55
300,2.007e-02,2,0.001,512,50,2.893514037132263,86
300,6.664e-02,2,0.0001,512,50,2.378142774105072,184
300,4.442e-02,3,0.1,512,50,2.4467095136642456,129
300,4.763e-02,3,0.01,512,50,2.4222745299339294,142
300,3.252e-02,3,0.001,512,50,2.461419463157654,112
300,6.952e-02,3,0.0001,512,50,2.218568980693817,188
300,7.686e-05,1,0.1,512,100,2.9104689955711365,11
300,1.740e-02,1,0.01,512,100,2.505801558494568,72
300,2.704e-03,1,0.001,512,100,2.4055689573287964,43
300,5.290e-02,1,0.0001,512,100,2.546442449092865,157
300,1.842e-02,2,0.1,512,100,2.7678502202033997,81
300,1.739e-02,2,0.01,512,100,2.5082940459251404,71
300,3.762e-03,2,0.001,512,100,2.483610212802887,44
300,6.352e-02,2,0.0001,512,100,2.6825780868530273,182
300,3.057e-02,3,0.1,512,100,2.4913395643234253,95
300,4.561e-02,3,0.01,512,100,3.168280005455017,134
300,1.628e-02,3,0.001,512,100,2.6878140568733215,65
300,6.989e-02,3,0.0001,512,100,2.991502821445465,190
300,2.650e-05,1,0.1,512,150,3.096222460269928,2
300,1.412e-02,1,0.01,512,150,3.0249127745628357,51
300,2.182e-03,1,0.001,512,150,3.245323956012726,41
300,5.952e-02,1,0.0001,512,150,2.8284383416175842,167
300,4.767e-02,2,0.1,512,150,3.076525092124939,146
300,1.618e-02,2,0.01,512,150,3.1131767630577087,63
300,1.363e-04,2,0.001,512,150,3.072535812854767,20
300,6.048e-02,2,0.0001,512,150,2.9897546768188477,169
300,1.433e-02,3,0.1,512,150,3.696367919445038,59
300,1.424e-02,3,0.01,512,150,3.656723737716675,54
300,3.419e-02,3,0.001,512,150,3.468726396560669,119
300,5.484e-02,3,0.0001,512,150,3.4532670378684998,160
600,1.607e-02,1,0.1,64,20,2.997735321521759,110
600,5.623e-05,1,0.01,64,20,2.9850200414657593,40
600,1.782e-03,1,0.001,64,20,2.9119651913642883,85
600,4.591e-02,1,0.0001,64,20,2.8187145590782166,161
600,1.755e-02,2,0.1,64,20,2.6122668385505676,127
600,5.655e-05,2,0.01,64,20,2.765107572078705,41
600,1.838e-02,2,0.001,64,20,2.4868512749671936,129
600,4.916e-02,2,0.0001,64,20,2.6997825503349304,169
600,1.462e-02,3,0.1,64,20,2.8069961071014404,103
600,1.621e-02,3,0.01,64,20,3.040371358394623,115
600,9.333e-05,3,0.001,64,20,3.3283519744873047,52
600,5.491e-02,3,0.0001,64,20,2.9962396025657654,177
600,3.099e-04,1,0.1,64,50,4.327681005001068,74
600,3.237e-06,1,0.01,64,50,4.5009671449661255,1
600,8.615e-05,1,0.001,64,50,4.062388896942139,47
600,2.947e-02,1,0.0001,64,50,4.463068068027496,140
600,1.747e-02,2,0.1,64,50,4.544599533081055,124
600,1.732e-02,2,0.01,64,50,5.02506548166275,120
600,5.854e-05,2,0.001,64,50,4.991904318332672,42
600,2.927e-02,2,0.0001,64,50,5.617730975151062,139
600,4.870e-02,3,0.1,64,50,5.3127962946891785,168
600,3.057e-05,3,0.01,64,50,5.586065769195557,29
600,2.847e-05,3,0.001,64,50,5.0238195061683655,28
600,3.774e-02,3,0.0001,64,50,5.6045162081718445,153
600,1.531e-04,1,0.1,64,100,7.134675562381744,63
600,5.644e-06,1,0.01,64,100,7.820842266082764,5
600,9.255e-05,1,0.001,64,100,7.69517719745636,51
600,2.472e-02,1,0.0001,64,100,7.776209056377411,136
600,1.485e-02,2,0.1,64,100,8.594771802425385,104
600,5.284e-05,2,0.01,64,100,7.908357262611389,38
600,3.030e-02,2,0.001,64,100,8.719688594341278,141
600,5.581e-03,2,0.0001,64,100,7.9028719663619995,91
600,1.772e-04,3,0.1,64,100,8.969769299030304,70
600,4.241e-06,3,0.01,64,100,8.999689757823944,2
600,2.468e-05,3,0.001,64,100,8.786260664463043,23
600,9.373e-05,3,0.0001,64,100,9.209129571914673,53
600,2.648e-04,1,0.1,64,150,11.416229128837585,73
600,4.421e-05,1,0.01,64,150,10.213943481445312,37
600,1.292e-05,1,0.001,64,150,10.922798573970795,14
600,5.477e-03,1,0.0001,64,150,10.705130457878113,90
600,1.387e-03,2,0.1,64,150,10.313925683498383,83
600,3.653e-05,2,0.01,64,150,11.173128962516785,32
600,7.775e-06,2,0.001,64,150,9.861635386943817,8
600,2.175e-03,2,0.0001,64,150,10.575476944446564,86
600,1.493e-02,3,0.1,64,150,10.916813969612122,105
600,1.743e-05,3,0.01,64,150,10.378253757953644,16
600,1.413e-02,3,0.001,64,150,11.5897656083107,95
600,1.068e-04,3,0.0001,64,150,10.301459193229675,54
600,2.581e-05,1,0.1,128,20,3.064557373523712,24
600,1.118e-03,1,0.01,128,20,2.7788227200508118,80
600,4.266e-03,1,0.001,128,20,1.790961742401123,88
600,5.053e-02,1,0.0001,128,20,2.0525123476982117,171
600,1.430e-04,2,0.1,128,20,1.9587633609771729,62
600,3.318e-05,2,0.01,128,20,1.9567686319351196,31
600,1.611e-02,2,0.001,128,20,1.9944177865982056,111
600,6.279e-02,2,0.0001,128,20,1.8193859457969666,187
600,1.442e-02,3,0.1,128,20,2.465907633304596,101
600,1.616e-02,3,0.01,128,20,2.1654606461524963,113
600,1.446e-02,3,0.001,128,20,2.103875160217285,102
600,5.790e-02,3,0.0001,128,20,2.178177058696747,179
600,1.828e-05,1,0.1,128,50,2.5733708143234253,17
600,1.094e-05,1,0.01,128,50,2.9800333380699158,12
600,1.729e-04,1,0.001,128,50,2.844395637512207,69
600,3.734e-02,1,0.0001,128,50,2.568882405757904,152
600,1.614e-02,2,0.1,128,50,2.8471385836601257,112
600,1.434e-02,2,0.01,128,50,2.8900237679481506,100
600,1.219e-03,2,0.001,128,50,2.840157151222229,81
600,4.684e-02,2,0.0001,128,50,3.070291519165039,163
600,4.861e-02,3,0.1,128,50,3.203934371471405,167
600,1.416e-02,3,0.01,128,50,3.28122740983963,99
600,6.053e-05,3,0.001,128,50,3.2707555890083313,43
600,4.576e-02,3,0.0001,128,50,3.315387725830078,160
600,7.033e-05,1,0.1,128,100,4.238667607307434,45
600,5.732e-06,1,0.01,128,100,4.324688017368317,6
600,1.538e-04,1,0.001,128,100,4.320200026035309,64
600,2.013e-02,1,0.0001,128,100,4.04144561290741,132
600,1.605e-04,2,0.1,128,100,4.669266641139984,67
600,2.824e-02,2,0.01,128,100,4.6755014061927795,137
