Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
600,2.315e-05,3,0.001,64,50,4.985172152519226,24
600,2.711e-02,3,0.0001,64,50,5.357427477836609,127
600,7.838e-05,1,0.1,64,100,7.481748044490814,53
600,8.228e-06,1,0.01,64,100,7.999363422393799,3
600,7.049e-05,1,0.001,64,100,7.806629121303558,49
600,5.097e-03,1,0.0001,64,100,7.6021758913993835,90
600,3.298e-02,2,0.1,64,100,8.448662459850311,141
600,3.163e-05,2,0.01,64,100,8.995201349258423,30
600,3.018e-05,2,0.001,64,100,7.872204065322876,29
600,1.598e-03,2,0.0001,64,100,7.849015891551971,84
600,1.669e-02,3,0.1,64,100,8.931122839450836,110
600,3.269e-02,3,0.01,64,100,9.106154918670654,135
600,5.632e-05,3,0.001,64,100,8.971764147281647,43
600,1.325e-04,3,0.0001,64,100,9.110143899917603,60
600,6.353e-04,1,0.1,64,150,10.59841501712799,77
600,1.302e-05,1,0.01,64,150,10.98164039850235,12
600,1.471e-05,1,0.001,64,150,10.787160277366638,16
600,1.156e-03,1,0.0001,64,150,10.643544614315033,82
600,3.298e-02,2,0.1,64,150,12.269198417663574,140
600,1.738e-02,2,0.01,64,150,12.554435968399048,117
600,4.767e-05,2,0.001,64,150,11.863532900810242,40
600,1.852e-02,2,0.0001,64,150,12.82596081495285,124
600,3.389e-02,3,0.1,64,150,12.141539990901947,148
600,1.739e-02,3,0.01,64,150,12.991766571998596,118
600,1.527e-02,3,0.001,64,150,12.829700112342834,97
600,1.688e-02,3,0.0001,64,150,12.343999207019806,116
600,4.193e-05,1,0.1,128,20,3.3413172364234924,35
600,1.318e-05,1,0.01,128,20,2.6706104278564453,13
600,4.863e-03,1,0.001,128,20,2.126315712928772,88
600,5.297e-02,1,0.0001,128,20,1.9191197156906128,170
600,1.748e-02,2,0.1,128,20,2.083430051803589,120
600,2.782e-05,2,0.01,128,20,2.1056207418441772,28
600,9.439e-03,2,0.001,128,20,2.5115365386009216,93
600,6.587e-02,2,0.0001,128,20,2.37913978099823,187
600,3.266e-02,3,0.1,128,20,2.628473162651062,134
600,1.674e-02,3,0.01,128,20,2.399335563182831,112
600,1.540e-02,3,0.001,128,20,2.6145099997520447,100
600,5.528e-02,3,0.0001,128,20,2.3340097069740295,174
600,1.194e-05,1,0.1,128,50,3.3151373267173767,10
600,1.514e-05,1,0.01,128,50,2.9174497723579407,19
600,2.209e-04,1,0.001,128,50,2.8815468549728394,70
600,4.457e-02,1,0.0001,128,50,3.0284042954444885,161
600,4.922e-02,2,0.1,128,50,3.1199092268943787,166
600,1.209e-05,2,0.01,128,50,3.3684945106506348,11
600,1.794e-04,2,0.001,128,50,3.4298303723335266,64
600,5.425e-02,2,0.0001,128,50,3.377969741821289,172
600,1.686e-02,3,0.1,128,50,3.664453089237213,115
600,1.671e-02,3,0.01,128,50,3.7380064725875854,111
600,1.531e-02,3,0.001,128,50,3.4123770594596863,99
600,5.715e-02,3,0.0001,128,50,3.5627251863479614,179
600,2.230e-04,1,0.1,128,100,4.821111023426056,71
600,8.242e-06,1,0.01,128,100,5.057479560375214,4
600,2.112e-04,1,0.001,128,100,5.13227915763855,69
600,3.291e-02,1,0.0001,128,100,5.113578796386719,139
600,3.320e-02,2,0.1,128,100,4.857263803482056,143
